Track Title,Embedding
اه حبايب,"[0.11972961574792862, -0.2097848355770111, 0.050810571759939194, -0.09325854480266571, -0.09395658224821091, -0.2848617434501648, 0.06797385960817337, 0.09087853878736496, 0.07742676138877869, -0.04522521048784256, -0.10803044587373734, 0.19217228889465332, -0.029017873108386993, -0.2336728423833847, -0.23994454741477966, 0.2731432318687439, 0.18853923678398132, 0.10961831361055374, 0.042670026421546936, -0.243470698595047, -0.0190955251455307, 0.4240935742855072, 0.2406730204820633, 0.029957985505461693, -0.08111057430505753, 0.017468618229031563, -0.20738105475902557, -0.07894254475831985, 0.14682912826538086, -0.04710289090871811, -0.1281312257051468, 0.0286717489361763, -0.12858837842941284, -0.13374309241771698, -0.3103136718273163, -0.08261352777481079, 0.3709227740764618, -0.14803726971149445, 0.03941410779953003, -0.3953002691268921, 0.14704620838165283, -0.16153530776500702, 0.043073803186416626, 0.04316144809126854, -0.04686826094985008, 0.18337631225585938, -0.28416216373443604, 0.006878395099192858, -0.04934888333082199, 0.3033919334411621, 0.013364997692406178, -0.1777818650007248, -0.05808662623167038, 0.10185173898935318, 0.10320944339036942, 0.06789395213127136, 0.10979953408241272, -0.0535527803003788, 0.22308248281478882, 0.04365166649222374, -0.12265514582395554, -0.15312431752681732, 0.018474722281098366, -0.11813048273324966, 0.1966373771429062, -0.048190828412771225, -0.2200927883386612, -0.20203068852424622, -0.3925890326499939, -0.012261045165359974, -0.0693015456199646, -0.08639144897460938, 0.1839057207107544, 0.07872842252254486, 0.4574761390686035, -0.3579258322715759, -0.08369901031255722, 0.05230562016367912, -0.03987094387412071, -0.1054622083902359, 0.24608860909938812, 0.003288836916908622, 0.2900095582008362, 0.4059470593929291, -0.3444485068321228, 0.20279370248317719, 0.2900611162185669, 0.2879355251789093, 0.00843390915542841, 0.16899682581424713, -0.10715924948453903, 0.028259769082069397, -0.10495680570602417, -0.1687127649784088, 0.16291210055351257, -0.04020129144191742, 0.023081526160240173, -0.06650547683238983, -0.055314116179943085, 0.2804992198944092, -0.08011163026094437, 0.192460298538208, -0.4207214415073395, -0.08365759253501892, -0.06636670976877213, 0.27760931849479675, -0.05751815065741539, -0.5192521214485168, -0.08029420673847198, -0.014662085101008415, -0.24965006113052368, -0.03202826529741287, 0.46652713418006897, 0.14399710297584534, -0.12938489019870758, 0.17195989191532135, 0.0948927104473114, 0.28373339772224426, 0.15146765112876892, 0.005335213150829077, 0.001604777411557734, 0.09915237873792648, -0.3104337453842163, 0.2087567299604416, 0.06529805064201355, -0.10922498255968094, 0.11393708735704422, 0.013856478035449982, 0.3038312792778015, 0.19442513585090637, 0.09093330800533295, 0.03698842599987984, -0.09370778501033783, 0.17887234687805176, -0.11261872202157974, -0.48900043964385986, 0.1710895448923111, 0.038916293531656265, 0.13337193429470062, 0.02563238888978958, 0.023007893934845924, -0.24135294556617737, -0.10181594640016556, 0.3231649398803711, 0.5164704918861389, -0.3336794972419739, 0.2285335808992386, -0.01370710227638483, -0.202681764960289, -0.11808173358440399, 0.01304384134709835, 0.21253690123558044, -0.14664827287197113, 0.1550081968307495, 0.06892196089029312, 0.26968705654144287, -0.13522259891033173, -0.03277820348739624, -0.09129659086465836, -0.35281968116760254, 0.09628245234489441, 0.21383120119571686, 0.04600096121430397, -0.18357719480991364, -0.02072577364742756, 0.06846887618303299, 0.10351105779409409, 0.023142196238040924, -0.21187184751033783, -0.13566455245018005, -0.11830221861600876, 0.17776678502559662, 0.2260245382785797, 0.012838994152843952, -0.031189002096652985, 0.021650053560733795, 0.20235544443130493, -0.00529036158695817, -0.13225112855434418, -0.1478496789932251, 0.07942591607570648, 0.08386890590190887, 0.10384979844093323, -0.0027962899766862392, -0.17077821493148804, 0.25833651423454285, 0.3075772523880005, 0.1489831656217575, 0.008053780533373356, 0.020833734422922134, 0.10459665954113007, 0.014974079094827175, 0.3680720627307892, 0.5405026078224182, 0.1434410810470581, 0.050276611000299454, 0.7127669453620911, 0.09178701043128967, 0.24534979462623596, 0.1010267361998558, 0.25141575932502747, 0.07098370045423508, 0.13753093779087067, 0.15530167520046234, -0.1926070600748062, -0.17417696118354797, 0.26755833625793457, -0.07058480381965637, 0.2637016475200653, -0.12376288324594498, -0.0610911026597023, 0.4213155508041382, 0.2337137758731842, -0.18054215610027313, 0.31836092472076416, 0.0010379356099292636, -0.4197728931903839, 0.05496855080127716, -0.09153853356838226, -0.15840747952461243, -0.2703841030597687, -0.1719038337469101, -0.14850661158561707, -0.042068980634212494, 0.00974957924336195, -0.22990499436855316, 0.4551202058792114, 0.1402403712272644, 0.14089369773864746, 0.07172133773565292, 0.23707786202430725, 0.35813701152801514, 0.30012819170951843, 0.007285055238753557, -0.41513240337371826, 0.06700516492128372, -0.10779816657304764, 0.18228130042552948, 0.1625727415084839, 0.24230393767356873, 0.02208511345088482, 0.18313804268836975, 0.012600409798324108, 0.10256687551736832, -0.012261559255421162, 0.18677321076393127, 0.09379598498344421, -0.3333550691604614, 0.14423933625221252, -0.055652886629104614, -0.015214912593364716, -0.10991637408733368, 0.10819236189126968, -0.1272527426481247, -0.04249873012304306, 0.0950654074549675, -0.26983869075775146, -0.3405880630016327, -0.0032814412843436003, 0.06817322969436646, -0.02326381951570511, -0.024831224232912064, 0.0020934578496962786, -0.12901288270950317, 0.1967506855726242, 0.12295141071081161, 0.01318573672324419, -0.05578864365816116, 0.02755281887948513, 0.09434115141630173, -0.24194763600826263, 1.0323481559753418, 0.07010569423437119, 0.1827351450920105, 0.13805553317070007, -0.058598119765520096, -0.836713433265686, 0.17226679623126984, 0.2794659435749054, 0.29229074716567993, 0.26066333055496216, 0.15448035299777985, -0.03860228508710861, 0.12078096717596054, 0.12666800618171692, 0.05840274691581726, -0.1975582242012024, -0.19980864226818085, 0.07462963461875916, 0.01765410788357258, -0.12727195024490356, -0.08522415906190872, -0.24594610929489136, 0.020946893841028214, 0.289861798286438, 0.27036407589912415, 0.2529517710208893, 0.14009341597557068, 0.06354287266731262, -0.22852401435375214, 0.008453236892819405, 0.07384629547595978, -0.1362171769142151, 0.08092590421438217, 0.011132701300084591, -0.22454148530960083, 0.20465093851089478, -0.28144416213035583, -0.39419472217559814, -0.017262309789657593, 0.03586610034108162, 0.008912998251616955, -0.308322012424469, -0.09879542142152786, -0.41376441717147827, 0.3296396732330322, -0.23092712461948395, -0.1084073856472969, -0.084135502576828, -0.10405930131673813, 0.15235711634159088, 0.2851680815219879, -0.017823023721575737, -0.16778504848480225, 0.2463959902524948, -0.034325212240219116, 0.5028315782546997, -0.12881392240524292, 0.1338970810174942, 0.21301805973052979, -0.050856709480285645, -0.22939619421958923, 0.060266584157943726, 0.040489740669727325, 0.30458196997642517, 0.14853252470493317, -0.018287470564246178, -0.09713860601186752, 0.3399564325809479, -0.21625101566314697, -0.11317041516304016, -0.0346236377954483, -0.12945587933063507, 0.06046280637383461, 0.27625399827957153, 0.5157115459442139, 0.04260783642530441, -0.14310917258262634, -0.23890158534049988, 0.05831592157483101, -0.07606907933950424, 0.02638895995914936, 0.36889758706092834, -0.07017374783754349, 0.22314268350601196, -0.18375442922115326, -0.15978090465068817, 0.059224266558885574, 0.05170143023133278, 0.1448654979467392, -0.3990631103515625, -0.07146988064050674, 0.008202756755053997, -0.14269225299358368, 0.17385147511959076, 0.13300134241580963, 0.02241034246981144, -0.08365494012832642, 0.255503386259079, 0.1890087127685547, -0.026276687160134315, -0.03217032551765442, -0.03451225534081459, -0.28700152039527893, 0.1457001119852066, -0.12336032837629318, -0.3146941661834717, 0.04133003205060959, 0.04795610159635544, 0.05752461776137352, 0.046873196959495544, -0.11749216914176941, -0.4047262966632843, -0.24117206037044525, 0.15964585542678833, 0.09829965233802795, 0.0996488407254219, -0.04797494411468506, -0.003901167307049036, 0.13623373210430145, 0.1827520877122879, 0.024693751707673073, -0.8168321251869202, -0.02679697796702385, 0.24686746299266815, -0.0751163437962532, -0.055079199373722076, -0.026921452954411507, 0.2853395342826843, -0.1535370945930481, 0.29017359018325806, -0.10067382454872131, -0.0627596378326416, 0.12156084924936295, 0.2463228851556778, -0.12090260535478592, 0.16640537977218628, -0.1844940185546875, -0.11948784440755844, 0.3063795864582062, -0.2586153745651245, -0.2594483494758606, 0.03992360457777977, -0.3374575674533844, 0.16166098415851593, -0.08297169953584671, 0.35294589400291443, -0.05409085750579834, 0.030713705345988274, -0.24205100536346436, -0.03988040238618851, -0.22381889820098877, 0.2481997311115265, -0.0393710657954216, -0.09683003276586533, -0.1633395552635193, 0.15666747093200684, 0.03312252461910248, -0.06810063868761063, -0.12485965341329575, -0.05478210374712944, 0.029004156589508057, 0.06325817108154297, 0.07182811200618744, 0.05983642861247063, 0.11787432432174683, -0.2984286844730377, 0.17908205091953278, 0.07929031550884247, 0.4385732412338257, -0.07636867463588715, 0.12144093960523605, 0.1840769648551941, -0.030079614371061325, 0.050110071897506714, -0.1267922967672348, -0.05150529742240906, -0.011074365116655827, 0.2014273703098297, 0.23471151292324066, 0.06809335201978683, 0.2436945140361786, 0.3568621575832367, 0.12000346183776855, 0.004708459135144949, 0.2349206656217575, 0.09049096703529358, 0.1383693665266037, 0.00037775689270347357, -0.8230726718902588, -0.41613900661468506, -0.2289418876171112, -0.11867126077413559, -0.1390223205089569, -0.2084370255470276, -0.23855192959308624, -0.36672407388687134, 0.039381735026836395, 0.2279389351606369, 0.14987419545650482, -0.3485696315765381, 0.006470868829637766, 0.017699021846055984, 0.02234596014022827, -0.04532529413700104, 0.09316467493772507, -0.018059756606817245, -0.06745580583810806, -0.16664202511310577, -0.06230480596423149, -0.26450881361961365, -0.009212438017129898, 0.0729975625872612, -0.22993572056293488, -0.0074632735922932625, 0.12370086461305618, 0.08572530001401901, -0.04053419083356857, -2.196538209915161, -0.008972171694040298, 0.17213982343673706, -2.405278205871582, -0.10922370851039886, 0.07129097729921341, -0.052240654826164246, -0.0654461532831192, 0.021854886785149574, 0.17630016803741455, -0.2788597643375397, 0.09390854090452194, 0.4204314053058624, -0.018971405923366547, 0.17792335152626038, 0.1808619201183319, -0.24538291990756989, 0.0028099084738641977, 0.07390283048152924, -0.21351581811904907, -0.03557227551937103, -0.10103116929531097, 0.29324090480804443, -0.10210924595594406, -0.2329430878162384, -0.11520559340715408, 0.15809284150600433, -0.2131841629743576, 0.12906266748905182, -0.16594359278678894, -0.04816490039229393, -0.16671349108219147, -0.0764155462384224, 0.017171736806631088, -0.2487223744392395, -0.23882339894771576, -0.004424223676323891, 0.28056105971336365, -0.0030809955205768347, 0.2797623574733734, -0.011834949254989624, 0.036482684314250946, 0.14832688868045807, -0.6031079888343811, -0.41977477073669434, 0.22949089109897614, 0.16227969527244568, -0.25865110754966736, -0.007128988858312368, -0.293619841337204, -3.473565101623535, 0.06679771840572357, 0.22164669632911682, -0.23493093252182007, 0.10393902659416199, 0.013312206603586674, -0.032443925738334656, 0.6183412075042725, 0.21218016743659973, 0.3064265251159668, -0.24289681017398834, -0.07801565527915955, -0.067607082426548, -0.1130477786064148, -0.10498911142349243, -0.050401248037815094, -0.3613170087337494, -0.08834545314311981, 0.054644547402858734, 0.2738720178604126, 0.016194259747862816, 0.4001131057739258, 0.8941046595573425, 0.007710982114076614, -0.3820057511329651, 0.3237414062023163, 0.2866583466529846, 0.1231161579489708, 0.15593604743480682, -0.008509607054293156, -0.09388509392738342, -0.3605167269706726, 0.028542790561914444, 0.07597704976797104, 0.1292390525341034, -0.17354795336723328, -0.37794309854507446, 0.14504586160182953, 0.2367827296257019, 0.03269394859671593, 0.12228364497423172, 0.11429518461227417, -0.2438962757587433, 0.19049856066703796, -0.16707880795001984, -0.3012286424636841, 0.15339826047420502, -0.12715044617652893, -0.1811678558588028, -0.19038057327270508, 0.10832592844963074, -0.13950660824775696, -0.03621813654899597, -0.07735276222229004, -0.13574863970279694, 0.19945181906223297, 0.06906657665967941, 0.16506783664226532, 0.03570329397916794, -0.17139510810375214, 0.097972072660923, 0.0975305363535881, -1.248005747795105, 0.05442843958735466, 0.20523762702941895, 0.08466789871454239, 0.1528119444847107, -0.3264877498149872, 0.3252662718296051, -0.06740640103816986, 0.2531543970108032, -0.023562049493193626, -0.4522054195404053, -0.12592503428459167, -0.1397412270307541, -0.6153314709663391, -0.15004079043865204, -0.17496712505817413, 0.1794961839914322, -0.3196716010570526, -0.1207885667681694, 0.042039088904857635, -0.153322234749794, 0.008292526938021183, -0.2602849304676056, 0.0680389404296875, -0.2843207120895386, -0.13290442526340485, -0.05623083934187889, 0.01242745015770197, -0.007065176963806152, -0.02278183586895466, -0.09455789625644684, -0.04465344175696373, 0.13085491955280304, -0.035195380449295044, -0.02019428089261055, 0.19421297311782837, -0.09243470430374146, 0.4708603322505951, 0.2275332510471344, -0.0030013159848749638, 0.12964829802513123, -0.17526695132255554, 0.0571790412068367, 0.04726283624768257, -0.3066810369491577, 0.017000654712319374, 0.034433890134096146, -0.31112435460090637, 0.02567264623939991, 0.033608805388212204, -0.20200225710868835, 0.029863543808460236, 0.032545819878578186, -0.1758277416229248, -0.3098369240760803, -0.018241025507450104, 0.1103224903345108, -0.07098841667175293, -0.3293035924434662, -0.05120858922600746, 0.24163773655891418, -0.13672946393489838, -0.28316304087638855, -0.13243797421455383, 0.3291489779949188, -0.04157527908682823, -0.002223860938102007, -0.08624998480081558, -0.011147129349410534, 0.08818891644477844, 0.11091183871030807, 0.07605710625648499, -0.20960275828838348, 0.19254033267498016, 0.06453027576208115, 0.012673219665884972, -0.0059451572597026825, -0.3055911362171173, 0.09891846776008606, -0.08474089205265045, 0.08727309852838516, 0.15625344216823578, -0.2985727787017822, -0.12600566446781158, 0.03382805362343788, -0.18107938766479492, -0.1312480866909027, -0.13199295103549957, -0.08922567218542099, -0.14692069590091705, 0.16884250938892365, 0.11154919117689133, 0.014021397568285465, 0.2006862610578537, 0.40197208523750305, 0.018174733966588974, 0.06730123609304428, -0.024168651551008224, 0.1942349076271057, 0.18691320717334747, -0.13567276298999786, -0.029634160920977592, 0.259237676858902, 0.10902348160743713, 0.4966544210910797, -0.1633857637643814, 0.11898265033960342, -0.5222448110580444, -0.012676484882831573, -0.03710931912064552, 0.17129361629486084, 0.09875732660293579, -0.2454092651605606, -0.04512186348438263, 0.21265938878059387, -0.036461710929870605, 0.5785554051399231, -0.03900468721985817, -0.14960506558418274, -0.10732728242874146, 0.1995479315519333, 0.10072244703769684, -0.06079181656241417, -0.04934370145201683, -0.07653175294399261, 0.08574287593364716, -0.06431688368320465, -0.12786081433296204, 0.22253035008907318, 0.19658944010734558, 0.21290722489356995, -0.21528656780719757, -0.7896981835365295, 0.26384294033050537, -0.023431051522493362, 0.026431629434227943, 0.14052873849868774, -0.27755457162857056, -0.0781295895576477, 0.10216333717107773, -0.5781335830688477, -0.02433997020125389, -0.13020643591880798, 0.12607377767562866, 0.3959263861179352, 0.19050417840480804, 0.45290011167526245, -0.28566214442253113, -0.23740960657596588, 0.17370273172855377, 0.10884012281894684, -0.29381901025772095, 0.2760237455368042, 0.1585211157798767, -0.2613650858402252, -0.4787233769893646, 0.21874266862869263, 0.3138779401779175, -0.006493325345218182, -0.20957162976264954, 0.10927589982748032, -0.027804076671600342, 0.10115659236907959, -0.07280445098876953, 0.0901695266366005, -0.10965024679899216, -0.14678077399730682, 0.09910091757774353]"
